"Type Ligne","Identifiant de l'élément","Structure","Type de l'élément","Statut de l'élément","Nom base français","Nom base anglais","Nom base espagnol","Nom attribut français","Nom attribut anglais","Nom attribut espagnol","Nom frontière français","Nom frontière anglais","Code de la catégorie","Tags français","Tags anglais","Tags espagnol","Unité français","Unité anglais","Contributeur","Autres Contributeurs","Programme","Url du programme","Source","Localisation géographique","Sous-localisation géographique français","Sous-localisation géographique anglais","Sous-localisation géographique espagnol","Date de création","Date de modification","Période de validité","Incertitude","Réglementations","Transparence","Qualité","Qualité TeR","Qualité GR","Qualité TiR","Qualité C","Qualité P","Qualité M","Commentaire français","Commentaire anglais","Type poste","Nom poste français","Nom poste anglais","Nom poste espagnol","Total poste non décomposé","CO2f","CH4f","CH4b","N2O","Code gaz supplémentaire 1","Valeur gaz supplémentaire 1","Code gaz supplémentaire 2","Valeur gaz supplémentaire 2","Valeur gaz supplémentaire 3","Valeur gaz supplémentaire 4","Code gaz supplémentaire 5","Valeur gaz supplémentaire 5","Autres GES","CO2b"
"Elément","20616","élément non décomposé","Facteur d'émission","Valide générique","1 mail avec pièce jointe","1 email with attached document",,,,,,,"Achats de services > Autres services","services informatiques",,,"kgCO2e/unité","kgCO2e/unit","ADEME",,,,,"Monde",,,,"2014-11-05","2014-11-05",,100,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,
"Elément","20618","élément non décomposé","Facteur d'émission","Valide générique","1 requête de navigation web","1 web navigation",,,,,,,"Achats de services > Autres services","services informatiques",,,"kgCO2e/unité","kgCO2e/unit","ADEME",,,,,"Monde",,,,"2014-11-05","2014-11-05",,100,,,,,,,,,,,,,,,,0.00101,,,,,,,,,,,,,,
"Elément","20619","élément non décomposé","Facteur d'émission","Valide générique","1 requête internet","1 web request",,,,,,,"Achats de services > Autres services","services informatiques",,,"kgCO2e/unité","kgCO2e/unit","ADEME",,,,,"Monde",,,,"2014-11-05","2014-11-05",,100,,,,,,,,,,,,,,,,0.00665,,,,,,,,,,,,,,
"Elément","20617","élément non décomposé","Facteur d'émission","Valide générique","1 SPAM","1 email SPAM",,,,,,,"Achats de services > Autres services","services informatiques",,,"kgCO2e/unité","kgCO2e/unit","ADEME",,,,,"Monde",,,,"2014-11-05","2014-11-05",,100,,,,,,,,,,,,,,,,0.00003,,,,,,,,,,,,,,
"Elément","20625","élément non décomposé","Facteur d'émission","Valide générique","1 transaction logiciel classique","1 classic software operation",,,,,,,"Achats de services > Autres services","services informatiques",,,"kgCO2e/unité","kgCO2e/unit","ADEME",,,,,"Monde",,,,"2014-11-05","2014-11-05",,100,,,,,,,,,,,,,,,,0.00135,,,,,,,,,,,,,,
"Elément","20621","élément non décomposé","Facteur d'émission","Valide générique","1 tweet","1 tweet",,,,,,,"Achats de services > Autres services","services informatiques",,,"kgCO2e/unité","kgCO2e/unit","ADEME",,,,,"Monde",,,,"2014-11-05","2014-11-05",,100,,,,,,,,,,,,,,,,0.00002,,,,,,,,,,,,,,
"Elément","43022","élément non décomposé","Facteur d'émission","Valide générique","1,1,1,2,2,3,3-heptafluoro-3- (1,2,2,2- tetrafluoroethoxy)propane","1,1,1,2,2,3,3-heptafluoro-3- (1,2,2,2- tetrafluoroethoxy)propane",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-08-23","2026",30,,,,,,,,,,,,,,,,6630,,,,,,,,,,,,,,
"Elément","43023","élément non décomposé","Facteur d'émission","Archivé","1,1,1,2,2,4,5,5,5-nonafluoro-4- (trifluoromethyl)pentan-3-one","1,1,1,2,2,4,5,5,5-nonafluoro-4- (trifluoromethyl)pentan-3-one",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2025-04-24","2026",30,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,
"Elément","43613","élément non décomposé","Facteur d'émission","Valide générique","1,1,1,2,2,4,5,5,5-nonafluoro-4- (trifluoromethyl)pentan-3-one","1,1,1,2,2,4,5,5,5-nonafluoro-4- (trifluoromethyl)pentan-3-one",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2025-04-24","2025-04-24","2026",30,,,,,,,,,,,,,,,,0.114,,,,,,,,,,,,,,
"Elément","43024","élément non décomposé","Facteur d'émission","Valide générique","1,1,1,3,3,3-hexafluoropropan-2- ol","1,1,1,3,3,3-hexafluoropropan-2- ol",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-08-23","2026",30,,,,,,,,,,,,,,,,206,,,,,,,,,,,,,,
"Elément","43025","élément non décomposé","Facteur d'émission","Archivé","1,1,1-trifluorobutan-2-one","1,1,1-trifluorobutan-2-one",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2025-04-24","2026",30,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,
"Elément","43615","élément non décomposé","Facteur d'émission","Valide générique","1,1,1-trifluorobutan-2-one","1,1,1-trifluorobutan-2-one",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2025-04-24","2025-04-24","2026",30,,,,,,,,,,,,,,,,0.095,,,,,,,,,,,,,,
"Elément","43026","élément non décomposé","Facteur d'émission","Valide générique","1,1,1-trifluoropropan-2-one","1,1,1-trifluoropropan-2-one",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-08-23","2026",30,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,
"Elément","43029","élément non décomposé","Facteur d'émission","Archivé","1,1,2,2,3,3,4,4,4a,5,5,6,6,7,7,8,8, 8a-octadecafluoronaphthalene","1,1,2,2,3,3,4,4,4a,5,5,6,6,7,7,8,8, 8a-octadecafluoronaphthalene",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2024-09-25","2026",30,,,,,,,,,,,,,,,,7800,,,,,,,,,,,,,,
"Elément","43030","élément non décomposé","Facteur d'émission","Valide générique","1,1,2,2,3,3,4,4,4a,5,5,6,6,7,7,8,8, 8a-octadecafluoronaphthalene","1,1,2,2,3,3,4,4,4a,5,5,6,6,7,7,8,8, 8a-octadecafluoronaphthalene",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-08-23","2026",30,,,,,,,,,,,,,,,,7120,,,,,,,,,,,,,,
"Elément","43604","élément non décomposé","Facteur d'émission","Valide générique","1,1,2,2,3,3,4,4,4a,5,5,6,6,7,7,8,8,8a-octadecafluoronaphthalene(E)",,,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2025-04-24","2025-04-24","2026",30,,,,,,,,,,,,,,,,7120,,,,,,,,,,,,,,
"Elément","43603","élément non décomposé","Facteur d'émission","Valide générique","1,1,2,2,3,3,4,4,4a,5,5,6,6,7,7,8,8,8a-octadecafluoronaphthalene(Z)",,,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2025-04-24","2025-04-24","2026",30,,,,,,,,,,,,,,,,7800,,,,,,,,,,,,,,
"Elément","43028","élément non décomposé","Facteur d'émission","Valide générique","1,1,2,2,3,3,4- heptafluorocyclopentane","1,1,2,2,3,3,4- heptafluorocyclopentane",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-08-23","2026",30,,,,,,,,,,,,,,,,231,,,,,,,,,,,,,,
"Elément","43027","élément non décomposé","Facteur d'émission","Valide générique","1,1,2,2,3,3- hexafluorocyclopentane","1,1,2,2,3,3- hexafluorocyclopentane",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-08-23","2026",30,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,
"Elément","43031","élément non décomposé","Facteur d'émission","Valide générique","1,1,2,2-tetrachloroethene","1,1,2,2-tetrachloroethene",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-08-23","2026",30,,,,,,,,,,,,,,,,6.34,,,,,,,,,,,,,,
"Elément","43032","élément non décomposé","Facteur d'émission","Valide générique","1,1,2,2-tetrafluoro-3- methoxypropane","1,1,2,2-tetrafluoro-3- methoxypropane",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-08-23","2026",30,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,
"Elément","43033","élément non décomposé","Facteur d'émission","Valide générique","1,1,2,3,4,4-hexafluorobuta-1,3- diene","1,1,2,3,4,4-hexafluorobuta-1,3- diene",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-09-08","2026",30,,,,0,0,0,0,0,0,,,,,,,0.004,,,,,,,,,,,,,,
"Elément","43034","élément non décomposé","Facteur d'émission","Archivé","1,1,2-trichloroethene","1,1,2-trichloroethene",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2025-04-24","2026",30,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,
"Elément","43597","élément non décomposé","Facteur d'émission","Valide générique","1,1,2-trichloroethene","1,1,2-trichloroethene",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2025-04-24","2025-04-24","2026",30,,,,,,,,,,,,,,,,0.044,,,,,,,,,,,,,,
"Elément","43035","élément non décomposé","Facteur d'émission","Valide générique","1,1,2-trifluoro-2- (trifluoromethoxy)ethane","1,1,2-trifluoro-2- (trifluoromethoxy)ethane",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-08-23","2026",30,,,,,,,,,,,,,,,,1260,,,,,,,,,,,,,,
"Elément","43036","élément non décomposé","Facteur d'émission","Valide générique","1,2-dibromoethane","1,2-dibromoethane",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-08-23","2026",30,,,,,,,,,,,,,,,,1.02,,,,,,,,,,,,,,
"Elément","43037","élément non décomposé","Facteur d'émission","Valide générique","1,2-dichloroethane","1,2-dichloroethane",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-08-23","2026",30,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,
"Elément","43038","élément non décomposé","Facteur d'émission","Valide générique","1,3,3,4,4,5,5- heptafluorocyclopentene","1,3,3,4,4,5,5- heptafluorocyclopentene",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-08-23","2026",30,,,,,,,,,,,,,,,,45.1,,,,,,,,,,,,,,
"Elément","43039","élément non décomposé","Facteur d'émission","Valide générique","1,3,3,4,4-pentafluorocyclobutene","1,3,3,4,4-pentafluorocyclobutene",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2023-08-23","2026",30,,,,,,,,,,,,,,,,92.4,,,,,,,,,,,,,,
"Elément","43040","élément non décomposé","Facteur d'émission","Archivé","1-bromopropane","1-bromopropane",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2023-08-23","2025-04-24","2026",30,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,
"Elément","43601","élément non décomposé","Facteur d'émission","Valide générique","1-bromopropane","1-bromopropane",,,,,"PRG à 100 ans","GWP 100 years","Process et émissions fugitives > PRG à 100 ans issus du 6eme rapport du GIEC > Autres Gaz divers",,,,"kgCO2e/kg","kgCO2e/kg","ADEME",,"6ème rapport du GIEC (2023)","https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_Chapter_07_Supplementary_Material.p","GIEC (AR6 - 2023)","Monde",,,,"2025-04-24","2025-04-24","2026",30,,,,,,,,,,,,,,,,0.052,,,,,,,,,,,,,,
